entry_id,headword_kin,pronunciation_kin,synonym_kin,english_terms,french_terms,domain,definition_kin,source_title,source_page,source_year,review_status,notes
rcha-it-001253,Urubuga rwa Insitagaramu,urubûga rwaa insîtagaraâmu,,Instagram,Instagram,Isakazamakuru.,"Urubuga nkoranyambaga rwifashisha murandasi rwatangiye mu wa 2010 rwakorewe abantu ngo bazajye baruganiriraho ngo banashyireho amafoto n’amashusho (amavidewo) ku buryo arebwa n’abaruhuriyemo, ariko na bo bakaba bashobora kureba ay’abandi bashyiraho. Urukoresha aba ashobora guhindura ibyo ashyiraho, kongeramo ibindi, kuganira n’inshuti cyangwa kugirana ubucuti bushingiye ku gutanga ibitekerezo ku byo ashyiraho cyangwa bakagaragaza ko byabanyuze.",Inkoranyamuga y'ikoranabuhanga,253,2026,auto_parsed,
rcha-it-001254,Urubuga rwa murandasi,urubûga rwaa mûraandasî,,Website | web,Site Internet | site web,Ikoranabuhanga rya murandasi.,"Urwaguriro rwa murandasi rufite izindi mbuga muri rwo zishinzwe gukora ibintu bitandukanye cyangwa se ni uruhurirane rw’amafishiye agerwaho uciye ku ndangarubuga rukibanda ku ntego cyangwa ikintu kimwe kandi rugacungwa n’umuntu cyangwa ikigo cyahariye, kikarangwa no kugira urwakiriro rwitwa ahabanza.",Inkoranyamuga y'ikoranabuhanga,253,2026,auto_parsed,
rcha-it-001255,Urubuga rwa murandasi mpuzabantu,urubûga rwaa mûraandasî mpuuzabaantu,Urubuga mpuza (urubûga mpuuzâ); urubuga koranabuhanga (urubûga kôranabûhaânga).,Web platform | Platform,Plate-forme Web | Plateforme,Ikoranabuhanga rya murandasi.,"Ikoraniro ry’ikoranabuhanga ryakozwe ku buryo bw’ibigenderwaho byasangijwe bose by’ikigo cy’insomanyandiko za murandasi n’ibindi bigo by’imboneza koranabuhanga, bitanga uruhurirane rw’ibikoresho na serivisi hagamijwe guhanga, gucunga no guteza imbere inkoranabuhanga za murandasi n’izi’imbuga za murandasi.",Inkoranyamuga y'ikoranabuhanga,253,2026,auto_parsed,
rcha-it-001256,Urubuga rwa Tikitoko,urubûga rwaa tiikîtooko,,TikTok,TikTok,Isakazamakuru.,"Urubuga nkoranyambaga abantu bifashisha bagakora, bakareba cyangwa bakanashyiraho utuvidewo tugufi, tukaba dushobora kurebwa n’abarukoresha bifashishije terefoni cyangwa kuri murandasi.",Inkoranyamuga y'ikoranabuhanga,253,2026,auto_parsed,
rcha-it-001257,Urubuga rwa Watsapu,urubûga rwaa wâtsaâpu,,Whatsapp,Whatsapp,Isakazamakuru.,"Urubuga nkoranyambaga rwifashisha murandasi, rufasha abantu kuganira bohererezanya ubutumwa bwaba ubwanditse, ubw’amajwi, ubw’amafoto n’amashusho ako kanya.",Inkoranyamuga y'ikoranabuhanga,254,2026,auto_parsed,
rcha-it-001258,Urubuga rwa Yahu,urubûga rwaa yahu,,Yahoo,Yahoo,Isakazamakuru.,"Urubuga rwa murandasi rwa kimwe mu bigo bikomeye, ikaba imwe mu nshakishamakuru bwite zikomeye kuri murandasi, intondekamapaji ya murandasi hakurikijwe ingeri z’ibivugwa n’izindi serivisi z’imbuga bijyana nk’ubutumwa koranabuhanga, amakuru agezweho, iteganyagihe n’ibindi.",Inkoranyamuga y'ikoranabuhanga,254,2026,auto_parsed,
rcha-it-001259,Urubuga rwa Yutube,urubûga rwaa yuûtuûbe,,YouTube,YouTube,Isakazamakuru.,"Urubuga rwa mbere ku isi rusangiza abantu amashusho (videwo), akaba ari uwa Google, abantu bakaba bareba amashusho y’abandi ku buntu, bakayakurura bakanayasangiza abandi ku buntu.",Inkoranyamuga y'ikoranabuhanga,254,2026,auto_parsed,
rcha-it-001260,Urubuga rwagutse rw’ikoranabuhanga,urubûga rwaagûtse rw’îikôranabûhaânga,,Cyberspace,Cyber-espace,Itumanaho koranabuhanga.,"Ahantu bigaragara ko abahari babasha gukoresha ikoranabuhanga rya mudasobwa byinshi bitandukanye, nka telefoni, mudasobwa, ibyuma bijyana amakuru n’itumanaho n’ibindi byinshi.",Inkoranyamuga y'ikoranabuhanga,254,2026,auto_parsed,
rcha-it-001261,Inzira,inzira,,Port,Port,Ikoranabuhanga rya mudasobwa.,"Isoke cyangwa agace gateye kuri mudasobwa, kifashishwa mu kohereza.",Inkoranyamuga y'ikoranabuhanga,254,2026,auto_parsed,
rcha-it-001262,Urucomekero nyamikino,urucômekero nyamikino,,Game port,Port de jeu,Ikoranabuhanga rya mudasobwa.,"Inzira iboneka kuri za mudasobwa n’ibikoresho bimwe na bimwe bifitanye isano na mudasobwa, igatuma habaho guhuza ibikoresho bikoreshwa mu kugenzura imikino ya videwo nk’agakoresho nyobozi.",Inkoranyamuga y'ikoranabuhanga,254,2026,auto_parsed,
rcha-it-001263,Urufatiro huzanzira nziramugozi,urufâtiro huuzanzira nzîramûgozî,,Wireless Access Point,Point d'accès sans fil,Ikoranabuhanga rya murandasi.,"Igikoresho cy’ihuzanzira cyohereza kikanakira amakuru ahantu hafi nta mugozi, kikaba gihuza ihuzanzira nziramugozi rya hafi n’ihuzanzira ngiramugozi ntayega.",Inkoranyamuga y'ikoranabuhanga,255,2026,auto_parsed,
rcha-it-001264,Urufunguzo,urufuunguuzo,,Key,Clé,Ikoranabuhanga rya mudasobwa.,"Akabuto kaba kuri mwandikisho gakoreshwa mu kwinjiza inyuguti, imibare cyangwa amabwiriza muri mudasobwa cyangwa ikindi gikoresho cy’ikoranabuhanga.",Inkoranyamuga y'ikoranabuhanga,255,2026,auto_parsed,
rcha-it-001265,Urufunguzo banga,urufuunguuzo baanga,,Access code,Code d’accès,Ikoranabuhanga rya mudasobwa.,Urusobe rw’inyuguti cyangwa ibimenyetso biguha uburenganzira bwo kwinjira muri mudasobwa no kuyikoresha.,Inkoranyamuga y'ikoranabuhanga,255,2026,auto_parsed,
rcha-it-001266,Urufunguzo mberabyombi,urufuunguuzo mbêerabyôombî,,Key pair,Paire de clés,Ikoranabuhanga rya mudasobwa.,Urufunguzo rwihariye n’urufunguzo rusange rugenzura umukono ukozwe mu buryo koranabuhanga wakozwe n’urufunguzo rwihariye.,Inkoranyamuga y'ikoranabuhanga,255,2026,auto_parsed,
rcha-it-001267,Ingaragazaburenganzira,ingâragazabûreengaanzirâ,,Token,Jeton,Ikoranabuhanga rya mudasobwa.,Ikintu gihagararira ko umuntu afite uburenganzira bwo gukora igikorwa runaka.,Inkoranyamuga y'ikoranabuhanga,255,2026,auto_parsed,
rcha-it-001268,Urufunguzo rusange,urufuunguuzo rûsaânge,,Public key,Clé publique,Ikoranabuhanga rya mudasobwa.,Urufunguzo rumwe rukoreshwa mu kugenzura umukono w’ikoranabuhanga ukozwe mu mibare.,Inkoranyamuga y'ikoranabuhanga,255,2026,auto_parsed,
rcha-it-001269,Urufunguzo rwihariye,urufuunguuzo rwiihâriye,,Private Key,Clé privée,Ikoranabuhanga rya mudasobwa.,Urufunguzo rumwe rwagenewe gukora umukono koranabuhanga ukozwe mu mibare.,Inkoranyamuga y'ikoranabuhanga,256,2026,auto_parsed,
rcha-it-001270,Uruganiriro,urugaaniiriro,,Interface,Interface,Ikoranabuhanga rya mudasobwa.,Ahantu umufatabuguzi ashobora gufatira inzira imuhuza n'umuyoboro rusange.,Inkoranyamuga y'ikoranabuhanga,256,2026,auto_parsed,
rcha-it-001271,Uruganiriro rw’ubwenge buhangano,impuuzamuyoboro y’ûubwêenge buhaangano,,AI interface,Interface IA,Ubwenge buhangano.,Imiyoboro y’ubwenge buhangano igufasha gukorana n'ikoranabuhanga ry’ubwenge buhangano kugira ngo ukore cyangwa ugere ku nshingano.,Inkoranyamuga y'ikoranabuhanga,256,2026,auto_parsed,
rcha-it-001272,Uruganiriro rwa mudasobwa n’umugenerwabikorwa,urugaaniiriro rwaa mûdasobwâ n’ûmugênerwabîkorwâ,,User Interface | Human-machine interface,Interface | Interface homme- machine (IHM) | Interface utilisateur,Ikoranabuhanga rya mudasobwa.,"Inkoranabuhanga itanga serivisi ituma bakenera serivisi y’inkoranabuhanga, kwinjira mu ihuzanzira no gukoresha inkoranabuhanga z’igicu nkoranabuhanga, izo serivisi ni nko kohererezanya ubutumwa bugufi, kureba indangamisi, Mikorosofuti Ofisi 365.",Inkoranyamuga y'ikoranabuhanga,256,2026,auto_parsed,
rcha-it-001273,Urugero mbonera,urugero mbonerâ,,Model,Modèle,Ubwenge buhangano.,"Ikigerwaho gihindagurika hakoreshejwe imbonezamibare (itsinda ry’amategeko adahinduka) ku makuru yihariye, hakaba habaho amoko atatu y’ingero zigirwaho: itondeka nyabubiri, itonde ry’ibirango n’isubiranyuma.",Inkoranyamuga y'ikoranabuhanga,256,2026,auto_parsed,
rcha-it-001274,Urugero ngenderwaho rwagutse,urugero ngeendêrwahô rwaagûtse,,Large model,Grand modèle,Ikoranabuhanga rya mudasobwa.,Ubwoko bw’ububiko usanga kode n’amakuru bishobora kurenga kilobayiti 64 gusa byahurizwa hamwe ntibirenge megabayiti 1.,Inkoranyamuga y'ikoranabuhanga,256,2026,auto_parsed,
rcha-it-001275,Urugero mbonera,urugero mbonerâ,,Template,Modèle,Ikoranabuhanga rya mudasobwa.,Inyandiko iteguye nk'ibaruwa,Inkoranyamuga y'ikoranabuhanga,256,2026,auto_parsed,
rcha-it-001276,Uruhushya mpeshaburenganzira,uruhushyâ mpêeshabûreengaanzirâ,,Authorization,Authorisation,Ikoranabuhanga rya mudasobwa.,Imikorere ishoboza mudasobwa ko abayikoresha bemejwe neza bashora kugera gusa ku bikorwa nyirayo yabahereye uruhushya gusa.,Inkoranyamuga y'ikoranabuhanga,257,2026,auto_parsed,
rcha-it-001277,Uruhushya rw’ubucuruzi nkoranabuhanga,uruhushyâ rw’ûbucûruuzi nkôranabûhaânga,,Computer commercial license,Licence commerciale informatique,Ikoranabuhanga y’imari.,"Impushya z’ubucuruzi ziza mu buryo butandukanye, buri wese ufite amategeko n'amabwiriza yashyizweho n’uwamamaza inkoranabuhanga cyangwa uwateza imbere.",Inkoranyamuga y'ikoranabuhanga,257,2026,auto_parsed,
rcha-it-001278,Urujya n’uruza kuri murandasi,urujyâ n’ûruûza kurî murâandasî,,Website Traffic,Trafic du site Web,Ikoranabuhanga rya murandasi.,"Abasura urubuga rwa murandasi, bukaba ari uburyo bwo gupima ireme ry’ubucuruzi bwo kuri murandasi no gukurura abasura.",Inkoranyamuga y'ikoranabuhanga,257,2026,auto_parsed,
rcha-it-001279,Urujya n’uruza rw’amakuru mu ihuzanzira,urujyâ n’ûruûza rw’âmakurû mu iihuuzanzira,,Network traffic,Trafic réseau,Ikoranabuhanga rya mudasobwa.,Igiteranyo cy’amakuru nk’ubutumwa na za sinyare anyura muri sisiteme y’itumanaho cyangwa ikoranabuhanga runaka.,Inkoranyamuga y'ikoranabuhanga,257,2026,auto_parsed,
rcha-it-001280,Uruhererekane rw’ibimenyetso,uruheêrerekane rw’îbimenyeetso,,Character string | string,Chaîne de caractères | chaîne,Ikoranabuhanga rya mudasobwa.,"Urukurikirane rw’ibinyabumwe by’ururimi rwa mudasobwa, uburebure bw’urukurikirane bungana n’umubare w’ibinyabumwe nyarurimi mu cyiciro.",Inkoranyamuga y'ikoranabuhanga,257,2026,auto_parsed,
rcha-it-001281,Urukiniro,urukiniro,,Game console,Console de jeu,Ikoranabuhanga rya mudasobwa.,"Igikoresho gitoroniki cyakozwe mbere kigenewe gushyirwa ahantu kitayezwa mu rugo cyangwa ahandi, kigacomekwa ku irebero nk’irya televiziyo cyangwa mudasobwa, kikanacomekwa ku muriro hakoreshejwe umugozi, kikaba gikinwaho imikino y’amashusho hakoreshejwe ingenzuzi imwe cyangwa nyinshi z’imikino y’amashusho.",Inkoranyamuga y'ikoranabuhanga,257,2026,auto_parsed,
rcha-it-001282,Urukurikirane nyabubiri,urukurîkirane nyabûbiri,,Binary string,Chaîne binaire,Isakazamakuru.,"Urukurikirane rw’imyanya nyantera ikoreshwa kugira ngo ishyirwemo amakuru nk’amashusho, amajwi n’ibindi byo mu itangazamakuru.",Inkoranyamuga y'ikoranabuhanga,258,2026,auto_parsed,
rcha-it-001283,Urumuri rwa razeri,urumuri rwaa râzeeri,,Laser beam | Laser light,Faisceau laser | lumière laser,"Ikoranabuhanga rya mudasobwa. (Biotechnology, imaging ikoreshwa kwa mugaganga).",Urumuri rwihariye ngaragazashusho ritabonwa n’amaso rutangwa n’igikoresho cya lazeri.,Inkoranyamuga y'ikoranabuhanga,258,2026,auto_parsed,
rcha-it-001284,Ururimi mbonera rwa mudasobwa,ururîmi mbonerâ rwaa mûdasobwâ,,Formal Language | machine-interpretable syntax,Langage formel | syntaxe interprétable par machine,Ikoranabuhanga rya mudasobwa.,"Uruhurirane rw’urukurikirane rw’ibimenyetso bisobanuwe n’amategeko cyangwa ikibonezamvugo cyihariye, rukoreshwa mu kuranga imyubakire n’insobanuro z’indimi z’ibonezamikorere, z’imbonezanzira z’itumanaho n’izindi sisitemu z’ikoranabuhanga.",Inkoranyamuga y'ikoranabuhanga,258,2026,auto_parsed,
rcha-it-001285,Ururimi mpuza ngengamiterere,ururîmi mpuûza ngêegamîteêrere,,Unified Modeling Language,Langage de modélisation unifiée,Ikoranabuhanga rya mudasobwa.,Ururimi rukoreshwa mu gusobanura imiterere y’ibikorwa mu mikoreshereze ya mudasobwa mu buryo bunoze kandi busobanutse.,Inkoranyamuga y'ikoranabuhanga,258,2026,auto_parsed,
rcha-it-001286,Ururimi ngenamikorere rw’abatangizi,ururîmi ngênamîkorêre rw’âbatâangizi,,Beginner's All-purpose Symbolic Instruction Code (BASIC) | BASIC programming language,Code d'instruction symbolique polyvalent pour débutant,Ikoranabuhanga rya mudasobwa.,Umuryango w'indimi zo ku rwego rwo hejuru kandi zikoreshwa muri rusange zagenewe koroshya ikoreshwa rya mudasobwa ku batangizi.,Inkoranyamuga y'ikoranabuhanga,258,2026,auto_parsed,
rcha-it-001287,Ururimi nkoreshwa rwa mudasobwa,ururîmi nkoreeshwa rwaa mudâsobwâ,,Object code | object module,Code objet | module objet,Ikoranabuhanga rya mudasobwa.,"Ikinyabumwe mbumbe cy’ururimi rwa mudasobwa kiba gitegereje gukoreshwa mu kubaka gahunda ya mudasobwa, kikaba gikomoka ku ifishi imwe cyangwa menshi kikabamo amabwiriza y’imashini, amakuru n’inyobozi y’amakuru biba ari ngombwa kugira ngo mudasobwa ikoreshwe.",Inkoranyamuga y'ikoranabuhanga,259,2026,auto_parsed,
rcha-it-001288,Ururimi nzira ebyiri rw’imbikamakuru,ururîmi nzira ebyiri rw’îimbîikamâkurû,,dual in-line memory module (DIMM),Module de mémoire double en ligne,Ikoranabuhanga rya mudasobwa.,"Ubwoko bw’imbikamakuru koranabuhanga bwabanjije kuba bufite imibare nyabubiri 64, bugatuma haba iyoherezamakuru ryihuse, bugakoreshwa muri mudasobwa zo mu biro, izigendanwa n’impuzamakuru, ikarangwa no kugira inzira nkoranabuhanga z’imbikamakuru nyinshi ku ikarita y’intwaramakuru.",Inkoranyamuga y'ikoranabuhanga,259,2026,auto_parsed,
rcha-it-001289,Ururimi shingiro rwa mudasobwa,ururîmi shiingiro rwaa mûdasobwâ,,Low-level language,Langage de bas niveau,Ikoranabuhanga rya mudasobwa.,Ururimi bwite mudasobwa ikoresha ruhuriweho n’amabwiriza itanga ku buryo porogaramu zayo zikora ku buryo burambye.,Inkoranyamuga y'ikoranabuhanga,259,2026,auto_parsed,
rcha-it-001290,Ururimi rwa C++,ururîmi rwaa C++,,C++,C++,Ikoranabuhanga rya mudasobwa.,"Ururimi rukomeye kandi rufite ubushobozi bwo gukoresha porogaramu, ruzwiho imikorere n'uburyo bworoshye bwo guhindura ibintu.",Inkoranyamuga y'ikoranabuhanga,260,2026,auto_parsed,
rcha-it-001291,Ururimi shingiro,ururîmi shiingiro,,Source code,Code source,Ikoranabuhanga rya mudasobwa.,Ikintu remezo cyubaka gahunda koranabuhanga cyahanzwe n’umugenarurimi rwa mudasobwa.,Inkoranyamuga y'ikoranabuhanga,260,2026,auto_parsed,
rcha-it-001292,Urusinga huzanzira,urusiînga huuzanzira,,Networking cable,Câble réseau,Ikoranabuhanga rya mudasobwa.,Umuyoboro ucishwamo ibikoresho by’urusobe bikoreshwa mu guhuza igikoresho kimwe cy’urusobe n’ibindi bikoresho by’urusobe cyangwa guhuza mudasobwa ebyiri cyangwa nyinshi kugira ngo zisangire ibikoresho nk’incapanyandiko cyangwa imfotorashusho nyandiko.,Inkoranyamuga y'ikoranabuhanga,260,2026,auto_parsed,
rcha-it-001293,Urusobe koranabuhanga,urusobê kôranabûhaânga,,Digital ecosystem,Ecosystème numérique,Ikoranabuhanga rya mudasobwa.,"Uruhurirane rw’abantu, ibigo n’inzungano bikoresha ikoranabuhanga kugira ngo bikorane, bigaca mu nzira eshatu: urusobe rw’ishyira mu ikoranabuhanga, urusobe rw’imbuga n’urusobe rw’impuzambuga, ibyo byose bihurira ku ishyirabintu mu ikoranabuhanga hifashishijwe gukorana n’abafatanyabikorwa b’abacuruzi, ariko hanagamijwe icungwa ryabyo ryoroshye.",Inkoranyamuga y'ikoranabuhanga,260,2026,auto_parsed,
rcha-it-001294,Imbikamakuru koranabuhanga,imbîikamâkurû kôranabûhaânga,,Blockchain,Chaîne de Blocs,Ikoranabuhanga rya mudasobwa.,Uburyo bwo kubika amakuru mu buryo bwizewe kandi butavogerwa.,Inkoranyamuga y'ikoranabuhanga,260,2026,auto_parsed,
rcha-it-001295,Urusobe mpuzamiyoboro,urusobê mpuuzamiyoboro,,Network Internet Access,Réseau Accès Internet,koranabuhanga rya murandasi.,"Ubushobozi bwa mudasobwa cyangwa igikoresho runaka bwo kwihuza n’urusobe rutanga uburyo bwo kugera kuri murandasi, bigatuma uyikoresha ashobora kureba imbuga, kohereza no kwakira ubutumwa bwa imeri, no gukoresha serivisi zo kuri murandasi.",Inkoranyamuga y'ikoranabuhanga,260,2026,auto_parsed,
rcha-it-001296,Urusobe ntangazamakuru,urusobê ntâangazamâkurû,,Multimedia,Multimédia,Ikoranabuhanga rya mudasobwa.,"Uburyo bw’ikoranabuhanga bukoresha urusobe rw’intangamakuru: inyandiko, amakuru, amashusho, amajwi, hamwe na videwo yerekana amashusho.",Inkoranyamuga y'ikoranabuhanga,261,2026,auto_parsed,
rcha-it-001297,Urusobe rwa mudasobwa,urusobê rwaa mûdasobwâ,,Computer network,Réseau informatique,Ikoranabuhanga rya murandasi.,"Ikoraniro rya mudasobwa zisangiye ibyangombwa bitangwa n’ipfundo huzanzira, ibyo byangombwa bikaba bigizwe n’ibikoresho n’inkoranabuhanga bituma hashobora gushyirwaho ihuzanzira, icy’ingenzi akaba ari intanganzira.",Inkoranyamuga y'ikoranabuhanga,261,2026,auto_parsed,
rcha-it-001298,Ihuzanzira rya za nyamwikoresha,ihuuzanzira ryaa zaa nyamwiikoreesha,,Botnet | zombi,Réseau de zombies,Ikoranabuhanga rya murandasi.,Urwunge rwa za mudasobwa zandujwe n’inkoranabuhanga y’ingome kandi zigenzurwa n’imwe yazigabyeho.,Inkoranyamuga y'ikoranabuhanga,261,2026,auto_parsed,
rcha-it-001299,Urutirigongo mpuzanzira,urutirîgoongo mpuuzanzira,,Network backbone | backbone network | backbone | core network,Réseau fédérateur | réseau central | cœur de réseau,Ikoranabuhanga rya murandasi.,"Igice cy’ihuzanzira koranabuhanga gihuza ihuzanzira ritandukanye, kigatanga umuyoboro wo guhererekanya amakuru hagati y’ihuzanzira za hafi cyangwa ihuzanzira rito, kigahuza ihuzanzira ryo mu nyubako imwe, amazu atandukanye ya kaminuza cyangwa se ahantu hanini, gifite imbaraga zo guhuza uturere dutandukanye, inzu z’amakuru na murandasi ndetse na serivisi z’ububiko bw’iyakure.",Inkoranyamuga y'ikoranabuhanga,261,2026,auto_parsed,
rcha-it-001300,Urutirigongo rw’ihuzanzira,urutirîgoongo rw’îhuuzanzira,,Backbone network | Network backbone | backbone | core network,Réseau central | Réseau fédérateur,Ikoranabuhanga rya murandasi.,"Igice gikuru cya mudasobwa gihuza imiyoboro itandukanye, kigatanga uburyo bwo guhererekanya amakuru biciye mu mpuzanzira zoroshye nka LAN na WAN ndetse n’iziri nto kuri zo.",Inkoranyamuga y'ikoranabuhanga,261,2026,auto_parsed,
rcha-it-001301,Urutonde rw’inzira nyamudasobwa,urutoôonde rwînzira nyaamûdasobwâ,,Bus catalog | bus catalogue,Catalogue commun,Ikoranabuhanga ry’imari.,Urutonde rukubiyemo ibicuruzwa biri ku isoko byo mu bigo bitandukanye.,Inkoranyamuga y'ikoranabuhanga,262,2026,auto_parsed,
rcha-it-001302,Urwakiriro,urwaakiiriro,,Home,Bureau | écran d'accueil,Ikoranabuhanga rya mudasobwa.,Urutonde usangamo amakuru abitswe ku mafishi muri mudasobwa ku byakozwe n’uyikoresha.,Inkoranyamuga y'ikoranabuhanga,262,2026,auto_parsed,
rcha-it-001303,Urwakiriro rw’ibitekerezo,urwaakiiriro rw’îbitêekerezo,,Feedback Hub,Centre de commentaires,Ikoranabuhanga rya mudasobwa.,Porogaramu rusange yakozwe na Mikorosofuti.,Inkoranyamuga y'ikoranabuhanga,262,2026,auto_parsed,
rcha-it-001304,Mwandikisho,mwaandikiisho,,Keypad,Clavier | pavé numérique,Ikoranabuhanga rya mudasobwa.,Igikoresho cyo kwinjizamo kigufasha kwinjiza,Inkoranyamuga y'ikoranabuhanga,262,2026,auto_parsed,
rcha-it-001305,Urwandikiro nkoranabuhanga,urwaandikiro nkôranabûhaânga,,Virtual keyboard,Clavier virtuel,Ikoranabuhanga rya mudasobwa.,"Porogaramu yigana mwandikisho isanzwe, ishusho ya mwandikisho igaragara kuri mugaragaza, maze umukoresha akayikandaho kugira ngo yandike amagambo.",Inkoranyamuga y'ikoranabuhanga,263,2026,auto_parsed,
rcha-it-001306,Urwandikiro nyamibare,urwaandikiro nyamîbarê,,ICT spreadsheet | spreadsheet | Excel,Feuille de calcul TIC | tableur | Excel,Ikoranabuhanga rya mudasobwa.,Porogaramu ikora ibijyanye no guteranya imibare ikabikora yifashishije imbonerahamwe.,Inkoranyamuga y'ikoranabuhanga,263,2026,auto_parsed,
rcha-it-001307,Urwandikiro nyamibare,urwaandikiro nyamîbarê,,Numeric keyboard,Clavier numérique,Ikoranabuhanga rya mudasobwa.,"Urutonde rugizwe n’imibare guhera kuri 0 kugera ku 9, rwifashishwa na mudasobwa mu kwandika amakuru agizwe n’imibare.",Inkoranyamuga y'ikoranabuhanga,263,2026,auto_parsed,
rcha-it-001308,Urwandikiro rworoshye,urwaandikiro rwoorôshye,,Membrane keyboard,Clavier à membrane,Ikoranabuhanga rya mudasobwa.,"Ikibaho cya mudasobwa gikoze muri plasitiki cyangwa urundi rupapuro rukweduka, rufite ibimenyetso n’inyuguti na byo bikoze muri izo mpapuro.",Inkoranyamuga y'ikoranabuhanga,263,2026,auto_parsed,
rcha-it-001309,Urwego ngengabikorwa rw’ibya telefoni,urwêego ngêengabîkorwâ rw’îibyaa telefoôni,,Telephony,Téléphonie,Ikoranabuhanga rya mudasobwa.,"Urwego rw’ikoranabuhanga rubarirwamo gukora ibijyanye n’itumanaho, kubigerageza no gukwirakwiza serivisi z’itumanaho hagamijwe iyoherezwa ry’imiraba nyamajwi, za fagisi n’amakuru hagati y’ibikoresho bitegeranye.",Inkoranyamuga y'ikoranabuhanga,263,2026,auto_parsed,
